61381 ,613756 ,6749658 ,74247742 ,816724487 ,2927603000 ,37957686000 ,56923400000 ,753355000000 ,12685800000000 
61414 ,614094 ,6753371 ,74288593 ,817173845 ,2929212500 ,37978554000 ,56954700000 ,753769000000 ,12692700000000 
61448 ,614432 ,6757085 ,74329443 ,817623203 ,2930822000 ,37999422000 ,56986000000 ,754184000000 ,12699700000000 
61482 ,614769 ,6760799 ,74370294 ,818072561 ,2932431500 ,38020290000 ,57017300000 ,754598000000 ,12706700000000 
61516 ,615107 ,6764512 ,74411145 ,818521919 ,2934041000 ,38041158000 ,57048600000 ,755012000000 ,12713700000000 
61550 ,615445 ,6768226 ,74451996 ,818971276 ,2935650500 ,38062026000 ,57079900000 ,755426000000 ,12720600000000 
61583 ,615782 ,6771940 ,74492846 ,819420634 ,2937260000 ,38082894000 ,57111200000 ,755840000000 ,12727600000000 
61617 ,616120 ,6775653 ,74533697 ,819869992 ,2938869500 ,38103762000 ,57142500000 ,756254000000 ,12734600000000 
61651 ,616458 ,6779367 ,74574548 ,820319350 ,2940479000 ,38124630000 ,57173800000 ,756669000000 ,12741600000000 
61685 ,616795 ,6783080 ,74615399 ,820768708 ,2942088500 ,38145498000 ,57205100000 ,757083000000 ,12748500000000 
61718 ,617133 ,6786794 ,74656249 ,821218065 ,2943698000 ,38166366000 ,57236400000 ,757497000000 ,12755500000000 
61752 ,617471 ,6790508 ,74697100 ,821667423 ,2945307500 ,38187234000 ,57267700000 ,757911000000 ,12762500000000 
61786 ,617808 ,6794221 ,74737951 ,822116781 ,2946917000 ,38208102000 ,57299000000 ,758325000000 ,12769500000000 
61820 ,618146 ,6797935 ,74778802 ,822566139 ,2948526500 ,38228970000 ,57330300000 ,758739000000 ,12776400000000 
61853 ,618484 ,6801649 ,74819652 ,823015497 ,2950136000 ,38249838000 ,57361600000 ,759153000000 ,12783400000000 
61887 ,618822 ,6805362 ,74860503 ,823464854 ,2951745500 ,38270706000 ,57392900000 ,759568000000 ,12790400000000 
61921 ,619159 ,6809076 ,74901354 ,823914212 ,2953355000 ,38291574000 ,57424200000 ,759982000000 ,12797300000000 
61955 ,619497 ,6812790 ,74942205 ,824363570 ,2954964500 ,38312442000 ,57455500000 ,760396000000 ,12804300000000 
61989 ,619835 ,6816503 ,74983055 ,824812928 ,2956574000 ,38333310000 ,57486800000 ,760810000000 ,12811300000000 
62022 ,620172 ,6820217 ,75023906 ,825262286 ,2958183500 ,38354178000 ,57518100000 ,761224000000 ,12818300000000 
62056 ,620510 ,6823930 ,75064757 ,825711643 ,2959793000 ,38375046000 ,57549400000 ,761638000000 ,12825200000000 
62090 ,620848 ,6827644 ,75105608 ,826161001 ,2961402500 ,38395914000 ,57580700000 ,762053000000 ,12832200000000 
62124 ,621185 ,6831358 ,75146458 ,826610359 ,2963012000 ,38416782000 ,57612000000 ,762467000000 ,12839200000000 
62157 ,621523 ,6835071 ,75187309 ,827059717 ,2964621500 ,38437650000 ,57643300000 ,762881000000 ,12846200000000 
62191 ,621861 ,6838785 ,75228160 ,827509075 ,2966231000 ,38458518000 ,57674600000 ,763295000000 ,12853100000000 
62225 ,622198 ,6842499 ,75269011 ,827958432 ,2967840500 ,38479386000 ,57705900000 ,763709000000 ,12860100000000 
62259 ,622536 ,6846212 ,75309861 ,828407790 ,2969450000 ,38500254000 ,57737200000 ,764123000000 ,12867100000000 
62293 ,622874 ,6849926 ,75350712 ,828857148 ,2971059500 ,38521122000 ,57768500000 ,764538000000 ,12874100000000 
62326 ,623211 ,6853639 ,75391563 ,829306506 ,2972669000 ,38541990000 ,57799800000 ,764952000000 ,12881000000000 
62360 ,623549 ,6857353 ,75432414 ,829755864 ,2974278500 ,38562858000 ,57831100000 ,765366000000 ,12888000000000 
62394 ,623887 ,6861067 ,75473264 ,830205221 ,2975888000 ,38583726000 ,57862400000 ,765780000000 ,12895000000000 
62428 ,624225 ,6864780 ,75514115 ,830654579 ,2977497500 ,38604594000 ,57893700000 ,766194000000 ,12902000000000 
62461 ,624562 ,6868494 ,75554966 ,831103937 ,2979107000 ,38625462000 ,57925000000 ,766608000000 ,12908900000000 
62495 ,624900 ,6872208 ,75595817 ,831553295 ,2980716500 ,38646330000 ,57956300000 ,767023000000 ,12915900000000 
62529 ,625238 ,6875921 ,75636667 ,832002653 ,2982326000 ,38667198000 ,57987600000 ,767437000000 ,12922900000000 
62563 ,625575 ,6879635 ,75677518 ,832452010 ,2983935500 ,38688066000 ,58018900000 ,767851000000 ,12929900000000 
62596 ,625913 ,6883348 ,75718369 ,832901368 ,2985545000 ,38708934000 ,58050200000 ,768265000000 ,12936800000000 
62630 ,626251 ,6887062 ,75759219 ,833350726 ,2987154500 ,38729802000 ,58081500000 ,768679000000 ,12943800000000 
62664 ,626588 ,6890776 ,75800070 ,833800084 ,2988764000 ,38750670000 ,58112800000 ,769093000000 ,12950800000000 
62698 ,626926 ,6894489 ,75840921 ,834249442 ,2990373500 ,38771538000 ,58144100000 ,769507000000 ,12957800000000 
62732 ,627264 ,6898203 ,75881772 ,834698799 ,2991983000 ,38792406000 ,58175400000 ,769922000000 ,12964700000000 
62765 ,627601 ,6901917 ,75922622 ,835148157 ,2993592500 ,38813274000 ,58206700000 ,770336000000 ,12971700000000 
62799 ,627939 ,6905630 ,75963473 ,835597515 ,2995202000 ,38834142000 ,58238000000 ,770750000000 ,12978700000000 
62833 ,628277 ,6909344 ,76004324 ,836046873 ,2996811500 ,38855010000 ,58269300000 ,771164000000 ,12985700000000 
62867 ,628614 ,6913057 ,76045175 ,836496231 ,2998421000 ,38875878000 ,58300600000 ,771578000000 ,12992600000000 
62900 ,628952 ,6916771 ,76086025 ,836945588 ,3000030500 ,38896746000 ,58331900000 ,771992000000 ,12999600000000 
62934 ,629290 ,6920485 ,76126876 ,837394946 ,3001640000 ,38917614000 ,58363200000 ,772407000000 ,13006600000000 
62968 ,629627 ,6924198 ,76167727 ,837844304 ,3003249500 ,38938482000 ,58394500000 ,772821000000 ,13013600000000 
63002 ,629965 ,6927912 ,76208578 ,838293662 ,3004859000 ,38959350000 ,58425800000 ,773235000000 ,13020500000000 
63035 ,630303 ,6931626 ,76249428 ,838743020 ,3006468500 ,38980218000 ,58457100000 ,773649000000 ,13027500000000 
63069 ,630641 ,6935339 ,76290279 ,839192377 ,3008078000 ,39001086000 ,58488400000 ,774063000000 ,13034500000000 
63103 ,630978 ,6939053 ,76331130 ,839641735 ,3009687500 ,39021954000 ,58519700000 ,774477000000 ,13041500000000 
63137 ,631316 ,6942767 ,76371981 ,840091093 ,3011297000 ,39042822000 ,58551000000 ,774892000000 ,13048400000000 
63171 ,631654 ,6946480 ,76412831 ,840540451 ,3012906500 ,39063690000 ,58582300000 ,775306000000 ,13055400000000 
63204 ,631991 ,6950194 ,76453682 ,840989809 ,3014516000 ,39084558000 ,58613600000 ,775720000000 ,13062400000000 
63238 ,632329 ,6953907 ,76494533 ,841439166 ,3016125500 ,39105426000 ,58644900000 ,776134000000 ,13069400000000 
63272 ,632667 ,6957621 ,76535384 ,841888524 ,3017735000 ,39126294000 ,58676200000 ,776548000000 ,13076300000000 
63306 ,633004 ,6961335 ,76576234 ,842337882 ,3019344500 ,39147162000 ,58707500000 ,776962000000 ,13083300000000 
63339 ,633342 ,6965048 ,76617085 ,842787240 ,3020954000 ,39168030000 ,58738800000 ,777377000000 ,13090300000000 
63373 ,633680 ,6968762 ,76657936 ,843236598 ,3022563500 ,39188898000 ,58770100000 ,777791000000 ,13097300000000 
63407 ,634017 ,6972476 ,76698787 ,843685955 ,3024173000 ,39209766000 ,58801400000 ,778205000000 ,13104200000000 
63441 ,634355 ,6976189 ,76739637 ,844135313 ,3025782500 ,39230634000 ,58832700000 ,778619000000 ,13111200000000 
63475 ,634693 ,6979903 ,76780488 ,844584671 ,3027392000 ,39251502000 ,58864000000 ,779033000000 ,13118200000000 
63508 ,635030 ,6983616 ,76821339 ,845034029 ,3029001500 ,39272370000 ,58895300000 ,779447000000 ,13125200000000 
63542 ,635368 ,6987330 ,76862190 ,845483387 ,3030611000 ,39293238000 ,58926600000 ,779861000000 ,13132100000000 
63576 ,635706 ,6991044 ,76903040 ,845932744 ,3032220500 ,39314106000 ,58957900000 ,780276000000 ,13139100000000 
63610 ,636044 ,6994757 ,76943891 ,846382102 ,3033830000 ,39334974000 ,58989200000 ,780690000000 ,13146100000000 
63643 ,636381 ,6998471 ,76984742 ,846831460 ,3035439500 ,39355842000 ,59020500000 ,781104000000 ,13153100000000 
63677 ,636719 ,7002185 ,77025593 ,847280818 ,3037049000 ,39376710000 ,59051800000 ,781518000000 ,13160000000000 
63711 ,637057 ,7005898 ,77066443 ,847730176 ,3038658500 ,39397578000 ,59083100000 ,781932000000 ,13167000000000 
63745 ,637394 ,7009612 ,77107294 ,848179533 ,3040268000 ,39418446000 ,59114400000 ,782346000000 ,13174000000000 
63778 ,637732 ,7013325 ,77148145 ,848628891 ,3041877500 ,39439314000 ,59145700000 ,782761000000 ,13181000000000 
63812 ,638070 ,7017039 ,77188995 ,849078249 ,3043487000 ,39460182000 ,59177000000 ,783175000000 ,13187900000000 
63846 ,638407 ,7020753 ,77229846 ,849527607 ,3045096500 ,39481050000 ,59208300000 ,783589000000 ,13194900000000 
63880 ,638745 ,7024466 ,77270697 ,849976965 ,3046706000 ,39501918000 ,59239600000 ,784003000000 ,13201900000000 
63914 ,639083 ,7028180 ,77311548 ,850426322 ,3048315500 ,39522786000 ,59270900000 ,784417000000 ,13208900000000 
63947 ,639420 ,7031894 ,77352398 ,850875680 ,3049925000 ,39543654000 ,59302200000 ,784831000000 ,13215800000000 
63981 ,639758 ,7035607 ,77393249 ,851325038 ,3051534500 ,39564522000 ,59333500000 ,785246000000 ,13222800000000 
64015 ,640096 ,7039321 ,77434100 ,851774396 ,3053144000 ,39585390000 ,59364800000 ,785660000000 ,13229800000000 
64049 ,640433 ,7043034 ,77474951 ,852223754 ,3054753500 ,39606258000 ,59396100000 ,786074000000 ,13236800000000 
64082 ,640771 ,7046748 ,77515801 ,852673111 ,3056363000 ,39627126000 ,59427400000 ,786488000000 ,13243700000000 
64116 ,641109 ,7050462 ,77556652 ,853122469 ,3057972500 ,39647994000 ,59458700000 ,786902000000 ,13250700000000 
64150 ,641446 ,7054175 ,77597503 ,853571827 ,3059582000 ,39668862000 ,59490000000 ,787316000000 ,13257700000000 
64184 ,641784 ,7057889 ,77638354 ,854021185 ,3061191500 ,39689730000 ,59521300000 ,787731000000 ,13264700000000 
64217 ,642122 ,7061603 ,77679204 ,854470543 ,3062801000 ,39710598000 ,59552600000 ,788145000000 ,13271600000000 
64251 ,642460 ,7065316 ,77720055 ,854919900 ,3064410500 ,39731466000 ,59583900000 ,788559000000 ,13278600000000 
64285 ,642797 ,7069030 ,77760906 ,855369258 ,3066020000 ,39752334000 ,59615200000 ,788973000000 ,13285600000000 
64319 ,643135 ,7072744 ,77801757 ,855818616 ,3067629500 ,39773202000 ,59646500000 ,789387000000 ,13292600000000 
64353 ,643473 ,7076457 ,77842607 ,856267974 ,3069239000 ,39794070000 ,59677800000 ,789801000000 ,13299500000000 
64386 ,643810 ,7080171 ,77883458 ,856717332 ,3070848500 ,39814938000 ,59709100000 ,790215000000 ,13306500000000 
64420 ,644148 ,7083884 ,77924309 ,857166689 ,3072458000 ,39835806000 ,59740400000 ,790630000000 ,13313500000000 
64454 ,644486 ,7087598 ,77965160 ,857616047 ,3074067500 ,39856674000 ,59771700000 ,791044000000 ,13320500000000 
64488 ,644823 ,7091312 ,78006010 ,858065405 ,3075677000 ,39877542000 ,59803000000 ,791458000000 ,13327400000000 
64521 ,645161 ,7095025 ,78046861 ,858514763 ,3077286500 ,39898410000 ,59834300000 ,791872000000 ,13334400000000 
64555 ,645499 ,7098739 ,78087712 ,858964121 ,3078896000 ,39919278000 ,59865600000 ,792286000000 ,13341400000000 
64589 ,645836 ,7102453 ,78128563 ,859413478 ,3080505500 ,39940146000 ,59896900000 ,792700000000 ,13348400000000 
64623 ,646174 ,7106166 ,78169413 ,859862836 ,3082115000 ,39961014000 ,59928200000 ,793115000000 ,13355300000000 
64657 ,646512 ,7109880 ,78210264 ,860312194 ,3083724500 ,39981882000 ,59959500000 ,793529000000 ,13362300000000 
64690 ,646849 ,7113593 ,78251115 ,860761552 ,3085334000 ,40002750000 ,59990800000 ,793943000000 ,13369300000000 
64724 ,647187 ,7117307 ,78291966 ,861210910 ,3086943500 ,40023618000 ,60022100000 ,794357000000 ,13376300000000 
64758 ,647525 ,7121021 ,78332816 ,861660267 ,3088553000 ,40044486000 ,60053400000 ,794771000000 ,13383200000000 
64792 ,647863 ,7124734 ,78373667 ,862109625 ,3090162500 ,40065354000 ,60084700000 ,795185000000 ,13390200000000 
64825 ,648200 ,7128448 ,78414518 ,862558983 ,3091772000 ,40086222000 ,60116000000 ,795600000000 ,13397200000000 
64859 ,648538 ,7132162 ,78455369 ,863008341 ,3093381500 ,40107090000 ,60147300000 ,796014000000 ,13404200000000 
64893 ,648876 ,7135875 ,78496219 ,863457699 ,3094991000 ,40127958000 ,60178600000 ,796428000000 ,13411100000000 
64927 ,649213 ,7139589 ,78537070 ,863907056 ,3096600500 ,40148826000 ,60209900000 ,796842000000 ,13418100000000 
64960 ,649551 ,7143302 ,78577921 ,864356414 ,3098210000 ,40169694000 ,60241200000 ,797256000000 ,13425100000000 
64994 ,649889 ,7147016 ,78618771 ,864805772 ,3099819500 ,40190562000 ,60272500000 ,797670000000 ,13432100000000 
65028 ,650226 ,7150730 ,78659622 ,865255130 ,3101429000 ,40211430000 ,60303800000 ,798085000000 ,13439000000000 
65062 ,650564 ,7154443 ,78700473 ,865704488 ,3103038500 ,40232298000 ,60335100000 ,798499000000 ,13446000000000 
65096 ,650902 ,7158157 ,78741324 ,866153845 ,3104648000 ,40253166000 ,60366400000 ,798913000000 ,13453000000000 
65129 ,651239 ,7161871 ,78782174 ,866603203 ,3106257500 ,40274034000 ,60397700000 ,799327000000 ,13460000000000 
65163 ,651577 ,7165584 ,78823025 ,867052561 ,3107867000 ,40294902000 ,60429000000 ,799741000000 ,13466900000000 
65197 ,651915 ,7169298 ,78863876 ,867501919 ,3109476500 ,40315770000 ,60460300000 ,800155000000 ,13473900000000 
65231 ,652252 ,7173011 ,78904727 ,867951277 ,3111086000 ,40336638000 ,60491600000 ,800569000000 ,13480900000000 
65264 ,652590 ,7176725 ,78945577 ,868400634 ,3112695500 ,40357506000 ,60522900000 ,800984000000 ,13487900000000 
65298 ,652928 ,7180439 ,78986428 ,868849992 ,3114305000 ,40378374000 ,60554200000 ,801398000000 ,13494800000000 
65332 ,653265 ,7184152 ,79027279 ,869299350 ,3115914500 ,40399242000 ,60585500000 ,801812000000 ,13501800000000 
65366 ,653603 ,7187866 ,79068130 ,869748708 ,3117524000 ,40420110000 ,60616800000 ,802226000000 ,13508800000000 
65399 ,653941 ,7191580 ,79108980 ,870198066 ,3119133500 ,40440978000 ,60648100000 ,802640000000 ,13515800000000 
65433 ,654279 ,7195293 ,79149831 ,870647423 ,3120743000 ,40461846000 ,60679400000 ,803054000000 ,13522700000000 
65467 ,654616 ,7199007 ,79190682 ,871096781 ,3122352500 ,40482714000 ,60710700000 ,803469000000 ,13529700000000 
65501 ,654954 ,7202721 ,79231533 ,871546139 ,3123962000 ,40503582000 ,60742000000 ,803883000000 ,13536700000000 
65535 ,655292 ,7206434 ,79272383 ,871995497 ,3125571500 ,40524450000 ,60773300000 ,804297000000 ,13543700000000 
65568 ,655629 ,7210148 ,79313234 ,872444855 ,3127181000 ,40545318000 ,60804600000 ,804711000000 ,13550600000000 
65602 ,655967 ,7213861 ,79354085 ,872894212 ,3128790500 ,40566186000 ,60835900000 ,805125000000 ,13557600000000 
65636 ,656305 ,7217575 ,79394936 ,873343570 ,3130400000 ,40587054000 ,60867200000 ,805539000000 ,13564600000000 
65670 ,656642 ,7221289 ,79435786 ,873792928 ,3132009500 ,40607922000 ,60898500000 ,805954000000 ,13571600000000 
65703 ,656980 ,7225002 ,79476637 ,874242286 ,3133619000 ,40628790000 ,60929800000 ,806368000000 ,13578500000000 
65737 ,657318 ,7228716 ,79517488 ,874691644 ,3135228500 ,40649658000 ,60961100000 ,806782000000 ,13585500000000 
65771 ,657655 ,7232430 ,79558339 ,875141001 ,3136838000 ,40670526000 ,60992400000 ,807196000000 ,13592500000000 
65805 ,657993 ,7236143 ,79599189 ,875590359 ,3138447500 ,40691394000 ,61023700000 ,807610000000 ,13599500000000 
65839 ,658331 ,7239857 ,79640040 ,876039717 ,3140057000 ,40712262000 ,61055000000 ,808024000000 ,13606400000000 
65872 ,658668 ,7243570 ,79680891 ,876489075 ,3141666500 ,40733130000 ,61086300000 ,808439000000 ,13613400000000 
65906 ,659006 ,7247284 ,79721742 ,876938433 ,3143276000 ,40753998000 ,61117600000 ,808853000000 ,13620400000000 
65940 ,659344 ,7250998 ,79762592 ,877387790 ,3144885500 ,40774866000 ,61148900000 ,809267000000 ,13627400000000 
65974 ,659682 ,7254711 ,79803443 ,877837148 ,3146495000 ,40795734000 ,61180200000 ,809681000000 ,13634300000000 
66007 ,660019 ,7258425 ,79844294 ,878286506 ,3148104500 ,40816602000 ,61211500000 ,810095000000 ,13641300000000 
66041 ,660357 ,7262139 ,79885145 ,878735864 ,3149714000 ,40837470000 ,61242800000 ,810509000000 ,13648300000000 
66075 ,660695 ,7265852 ,79925995 ,879185222 ,3151323500 ,40858338000 ,61274100000 ,810923000000 ,13655200000000 
66109 ,661032 ,7269566 ,79966846 ,879634579 ,3152933000 ,40879206000 ,61305400000 ,811338000000 ,13662200000000 
66142 ,661370 ,7273279 ,80007697 ,880083937 ,3154542500 ,40900074000 ,61336700000 ,811752000000 ,13669200000000 
66176 ,661708 ,7276993 ,80048547 ,880533295 ,3156152000 ,40920942000 ,61368000000 ,812166000000 ,13676200000000 
66210 ,662045 ,7280707 ,80089398 ,880982653 ,3157761500 ,40941810000 ,61399300000 ,812580000000 ,13683100000000 
66244 ,662383 ,7284420 ,80130249 ,881432011 ,3159371000 ,40962678000 ,61430600000 ,812994000000 ,13690100000000 
66278 ,662721 ,7288134 ,80171100 ,881881368 ,3160980500 ,40983546000 ,61461900000 ,813408000000 ,13697100000000 
66311 ,663058 ,7291848 ,80211950 ,882330726 ,3162590000 ,41004414000 ,61493200000 ,813823000000 ,13704100000000 
66345 ,663396 ,7295561 ,80252801 ,882780084 ,3164199500 ,41025282000 ,61524500000 ,814237000000 ,13711000000000 
66379 ,663734 ,7299275 ,80293652 ,883229442 ,3165809000 ,41046150000 ,61555800000 ,814651000000 ,13718000000000 
66413 ,664071 ,7302988 ,80334503 ,883678800 ,3167418500 ,41067018000 ,61587100000 ,815065000000 ,13725000000000 
66446 ,664409 ,7306702 ,80375353 ,884128157 ,3169028000 ,41087886000 ,61618400000 ,815479000000 ,13732000000000 
66480 ,664747 ,7310416 ,80416204 ,884577515 ,3170637500 ,41108754000 ,61649700000 ,815893000000 ,13738900000000 
66514 ,665084 ,7314129 ,80457055 ,885026873 ,3172247000 ,41129622000 ,61681000000 ,816308000000 ,13745900000000 
66548 ,665422 ,7317843 ,80497906 ,885476231 ,3173856500 ,41150490000 ,61712300000 ,816722000000 ,13752900000000 
66581 ,665760 ,7321557 ,80538756 ,885925589 ,3175466000 ,41171358000 ,61743600000 ,817136000000 ,13759900000000 
66615 ,666098 ,7325270 ,80579607 ,886374946 ,3177075500 ,41192226000 ,61774900000 ,817550000000 ,13766800000000 
66649 ,666435 ,7328984 ,80620458 ,886824304 ,3178685000 ,41213094000 ,61806200000 ,817964000000 ,13773800000000 
66683 ,666773 ,7332698 ,80661309 ,887273662 ,3180294500 ,41233962000 ,61837500000 ,818378000000 ,13780800000000 
66717 ,667111 ,7336411 ,80702159 ,887723020 ,3181904000 ,41254830000 ,61868800000 ,818793000000 ,13787800000000 
66750 ,667448 ,7340125 ,80743010 ,888172378 ,3183513500 ,41275698000 ,61900100000 ,819207000000 ,13794700000000 
66784 ,667786 ,7343838 ,80783861 ,888621735 ,3185123000 ,41296566000 ,61931400000 ,819621000000 ,13801700000000 
66818 ,668124 ,7347552 ,80824712 ,889071093 ,3186732500 ,41317434000 ,61962700000 ,820035000000 ,13808700000000 
66852 ,668461 ,7351266 ,80865562 ,889520451 ,3188342000 ,41338302000 ,61994000000 ,820449000000 ,13815700000000 
66885 ,668799 ,7354979 ,80906413 ,889969809 ,3189951500 ,41359170000 ,62025300000 ,820863000000 ,13822600000000 
66919 ,669137 ,7358693 ,80947264 ,890419167 ,3191561000 ,41380038000 ,62056600000 ,821277000000 ,13829600000000 
66953 ,669474 ,7362407 ,80988115 ,890868524 ,3193170500 ,41400906000 ,62087900000 ,821692000000 ,13836600000000 
66987 ,669812 ,7366120 ,81028965 ,891317882 ,3194780000 ,41421774000 ,62119200000 ,822106000000 ,13843600000000 
67021 ,670150 ,7369834 ,81069816 ,891767240 ,3196389500 ,41442642000 ,62150500000 ,822520000000 ,13850500000000 
67054 ,670487 ,7373547 ,81110667 ,892216598 ,3197999000 ,41463510000 ,62181800000 ,822934000000 ,13857500000000 
67088 ,670825 ,7377261 ,81151518 ,892665956 ,3199608500 ,41484378000 ,62213100000 ,823348000000 ,13864500000000 
67122 ,671163 ,7380975 ,81192368 ,893115313 ,3201218000 ,41505246000 ,62244400000 ,823762000000 ,13871500000000 
67156 ,671501 ,7384688 ,81233219 ,893564671 ,3202827500 ,41526114000 ,62275700000 ,824177000000 ,13878400000000 
67189 ,671838 ,7388402 ,81274070 ,894014029 ,3204437000 ,41546982000 ,62307000000 ,824591000000 ,13885400000000 
67223 ,672176 ,7392116 ,81314921 ,894463387 ,3206046500 ,41567850000 ,62338300000 ,825005000000 ,13892400000000 
67257 ,672514 ,7395829 ,81355771 ,894912745 ,3207656000 ,41588718000 ,62369600000 ,825419000000 ,13899400000000 
67291 ,672851 ,7399543 ,81396622 ,895362102 ,3209265500 ,41609586000 ,62400900000 ,825833000000 ,13906300000000 
67324 ,673189 ,7403256 ,81437473 ,895811460 ,3210875000 ,41630454000 ,62432200000 ,826247000000 ,13913300000000 
67358 ,673527 ,7406970 ,81478323 ,896260818 ,3212484500 ,41651322000 ,62463500000 ,826662000000 ,13920300000000 
67392 ,673864 ,7410684 ,81519174 ,896710176 ,3214094000 ,41672190000 ,62494800000 ,827076000000 ,13927300000000 
67426 ,674202 ,7414397 ,81560025 ,897159534 ,3215703500 ,41693058000 ,62526100000 ,827490000000 ,13934200000000 
67460 ,674540 ,7418111 ,81600876 ,897608891 ,3217313000 ,41713926000 ,62557400000 ,827904000000 ,13941200000000 
67493 ,674877 ,7421825 ,81641726 ,898058249 ,3218922500 ,41734794000 ,62588700000 ,828318000000 ,13948200000000 
67527 ,675215 ,7425538 ,81682577 ,898507607 ,3220532000 ,41755662000 ,62620000000 ,828732000000 ,13955200000000 
67561 ,675553 ,7429252 ,81723428 ,898956965 ,3222141500 ,41776530000 ,62651300000 ,829147000000 ,13962100000000 
67595 ,675890 ,7432965 ,81764279 ,899406323 ,3223751000 ,41797398000 ,62682600000 ,829561000000 ,13969100000000 
67628 ,676228 ,7436679 ,81805129 ,899855680 ,3225360500 ,41818266000 ,62713900000 ,829975000000 ,13976100000000 
67662 ,676566 ,7440393 ,81845980 ,900305038 ,3226970000 ,41839134000 ,62745200000 ,830389000000 ,13983100000000 
67696 ,676903 ,7444106 ,81886831 ,900754396 ,3228579500 ,41860002000 ,62776500000 ,830803000000 ,13990000000000 
67730 ,677241 ,7447820 ,81927682 ,901203754 ,3230189000 ,41880870000 ,62807800000 ,831217000000 ,13997000000000 
67763 ,677579 ,7451534 ,81968532 ,901653112 ,3231798500 ,41901738000 ,62839100000 ,831631000000 ,14004000000000 
67797 ,677917 ,7455247 ,82009383 ,902102469 ,3233408000 ,41922606000 ,62870400000 ,832046000000 ,14011000000000 
67831 ,678254 ,7458961 ,82050234 ,902551827 ,3235017500 ,41943474000 ,62901700000 ,832460000000 ,14017900000000 
67865 ,678592 ,7462675 ,82091085 ,903001185 ,3236627000 ,41964342000 ,62933000000 ,832874000000 ,14024900000000 
67899 ,678930 ,7466388 ,82131935 ,903450543 ,3238236500 ,41985210000 ,62964300000 ,833288000000 ,14031900000000 
67932 ,679267 ,7470102 ,82172786 ,903899901 ,3239846000 ,42006078000 ,62995600000 ,833702000000 ,14038900000000 
67966 ,679605 ,7473815 ,82213637 ,904349258 ,3241455500 ,42026946000 ,63026900000 ,834116000000 ,14045800000000 
68000 ,679943 ,7477529 ,82254488 ,904798616 ,3243065000 ,42047814000 ,63058200000 ,834531000000 ,14052800000000 
68034 ,680280 ,7481243 ,82295338 ,905247974 ,3244674500 ,42068682000 ,63089500000 ,834945000000 ,14059800000000 
68067 ,680618 ,7484956 ,82336189 ,905697332 ,3246284000 ,42089550000 ,63120800000 ,835359000000 ,14066800000000 
68101 ,680956 ,7488670 ,82377040 ,906146690 ,3247893500 ,42110418000 ,63152100000 ,835773000000 ,14073700000000 
68135 ,681293 ,7492384 ,82417891 ,906596047 ,3249503000 ,42131286000 ,63183400000 ,836187000000 ,14080700000000 
68169 ,681631 ,7496097 ,82458741 ,907045405 ,3251112500 ,42152154000 ,63214700000 ,836601000000 ,14087700000000 
68203 ,681969 ,7499811 ,82499592 ,907494763 ,3252722000 ,42173022000 ,63246000000 ,837016000000 ,14094700000000 
68236 ,682306 ,7503524 ,82540443 ,907944121 ,3254331500 ,42193890000 ,63277300000 ,837430000000 ,14101600000000 
68270 ,682644 ,7507238 ,82581294 ,908393479 ,3255941000 ,42214758000 ,63308600000 ,837844000000 ,14108600000000 
68304 ,682982 ,7510952 ,82622144 ,908842836 ,3257550500 ,42235626000 ,63339900000 ,838258000000 ,14115600000000 
68338 ,683320 ,7514665 ,82662995 ,909292194 ,3259160000 ,42256494000 ,63371200000 ,838672000000 ,14122600000000 
68371 ,683657 ,7518379 ,82703846 ,909741552 ,3260769500 ,42277362000 ,63402500000 ,839086000000 ,14129500000000 
68405 ,683995 ,7522093 ,82744697 ,910190910 ,3262379000 ,42298230000 ,63433800000 ,839501000000 ,14136500000000 
68439 ,684333 ,7525806 ,82785547 ,910640268 ,3263988500 ,42319098000 ,63465100000 ,839915000000 ,14143500000000 
68473 ,684670 ,7529520 ,82826398 ,911089625 ,3265598000 ,42339966000 ,63496400000 ,840329000000 ,14150500000000 
68506 ,685008 ,7533233 ,82867249 ,911538983 ,3267207500 ,42360834000 ,63527700000 ,840743000000 ,14157400000000 
68540 ,685346 ,7536947 ,82908099 ,911988341 ,3268817000 ,42381702000 ,63559000000 ,841157000000 ,14164400000000 
68574 ,685683 ,7540661 ,82948950 ,912437699 ,3270426500 ,42402570000 ,63590300000 ,841571000000 ,14171400000000 
68608 ,686021 ,7544374 ,82989801 ,912887057 ,3272036000 ,42423438000 ,63621600000 ,841985000000 ,14178400000000 
68642 ,686359 ,7548088 ,83030652 ,913336414 ,3273645500 ,42444306000 ,63652900000 ,842400000000 ,14185300000000 
68675 ,686696 ,7551802 ,83071502 ,913785772 ,3275255000 ,42465174000 ,63684200000 ,842814000000 ,14192300000000 
68709 ,687034 ,7555515 ,83112353 ,914235130 ,3276864500 ,42486042000 ,63715500000 ,843228000000 ,14199300000000 
68743 ,687372 ,7559229 ,83153204 ,914684488 ,3278474000 ,42506910000 ,63746800000 ,843642000000 ,14206300000000 
68777 ,687709 ,7562942 ,83194055 ,915133846 ,3280083500 ,42527778000 ,63778100000 ,844056000000 ,14213200000000 
68810 ,688047 ,7566656 ,83234905 ,915583203 ,3281693000 ,42548646000 ,63809400000 ,844470000000 ,14220200000000 
68844 ,688385 ,7570370 ,83275756 ,916032561 ,3283302500 ,42569514000 ,63840700000 ,844885000000 ,14227200000000 
